User_ID,Timestamp,App_Name,Screen_Taps,Notifications_Clicked,Day_of_Week,Hour_of_Day,Total_Sessions_Today,Previous_App_Used,Duration_mins
U119,2025-02-06 19:25:59.991464,Spotify,12,0,Thursday,19,13,Instagram,16.04
U114,2025-02-11 21:38:59.991476,TikTok,176,1,Tuesday,21,10,WhatsApp,7.22
U195,2025-02-15 22:39:59.991487,Twitter,178,2,Saturday,22,6,Spotify,2.83
U090,2025-02-14 12:12:59.991498,TikTok,296,5,Friday,12,11,Instagram,26.43
U136,2025-02-04 16:46:59.991510,Telegram,141,2,Tuesday,16,15,Spotify,15.81
U161,2025-02-24 19:40:59.991522,Telegram,195,5,Monday,19,11,TikTok,6.3
U131,2025-02-06 21:17:59.991533,YouTube,167,2,Thursday,21,12,Twitter,0.07
U145,2025-02-10 01:10:59.991544,Telegram,284,1,Monday,1,8,YouTube,2.72
U158,2025-02-19 19:26:59.991556,YouTube,79,0,Wednesday,19,6,YouTube,3.63
U054,2025-01-02 05:10:59.991567,Facebook,152,3,Thursday,5,7,Spotify,10.59
U031,2025-01-03 04:57:59.991579,Twitter,223,4,Friday,4,8,Spotify,4.22
U075,2025-03-05 04:35:59.991590,Twitter,290,2,Wednesday,4,8,YouTube,17.55
U074,2025-03-03 20:45:59.991606,Facebook,66,2,Monday,20,9,WhatsApp,5.42
U051,2025-01-13 22:53:59.991618,Facebook,222,3,Monday,22,6,WhatsApp,4.08
U004,2025-01-17 23:42:59.991629,Facebook,287,0,Friday,23,8,TikTok,0.73
U029,2025-01-21 16:34:59.991640,YouTube,278,1,Tuesday,16,12,TikTok,10.34
U194,2025-01-06 14:46:59.991652,Facebook,113,4,Monday,14,10,WhatsApp,5.0
U140,2025-02-10 00:16:59.991664,Spotify,226,1,Monday,0,11,Facebook,6.35
U200,2025-02-15 05:53:59.991675,Twitter,107,4,Saturday,5,11,WhatsApp,10.1
U184,2025-01-12 23:09:59.991686,Facebook,125,0,Sunday,23,5,Spotify,7.53
U009,2025-03-03 11:49:59.991697,Telegram,137,1,Monday,11,10,Facebook,24.56
U093,2025-02-15 04:34:59.991709,Spotify,149,0,Saturday,4,4,Telegram,2.66
U028,2025-01-27 10:41:59.991720,TikTok,21,5,Monday,10,3,WhatsApp,1.81
U177,2025-02-19 09:12:59.991731,Twitter,131,1,Wednesday,9,14,WhatsApp,11.39
U090,2025-01-22 08:13:59.991743,TikTok,110,1,Wednesday,8,12,TikTok,14.42
U140,2025-03-07 22:27:59.991754,Telegram,30,2,Friday,22,12,Spotify,1.32
U104,2025-02-21 03:13:59.991765,WhatsApp,57,5,Friday,3,4,Twitter,47.09
U026,2025-01-05 02:01:59.991776,Instagram,116,3,Sunday,2,7,Twitter,2.82
U173,2025-02-03 22:31:59.991788,YouTube,65,0,Monday,22,8,Spotify,0.75
U067,2025-02-18 03:19:59.991799,TikTok,162,5,Tuesday,3,6,YouTube,6.84
U176,2025-02-01 16:54:59.991814,Telegram,186,3,Saturday,16,10,TikTok,7.5
U171,2025-01-25 08:30:59.991826,Telegram,236,4,Saturday,8,14,WhatsApp,11.29
U105,2025-03-06 16:57:59.991838,Spotify,146,5,Thursday,16,5,Facebook,2.95
U166,2025-03-02 11:42:59.991862,YouTube,278,4,Sunday,11,5,Instagram,9.05
U024,2025-01-14 22:01:59.991879,Facebook,242,5,Tuesday,22,9,Facebook,6.21
U155,2025-02-27 00:46:59.991896,WhatsApp,34,2,Thursday,0,12,Spotify,0.51
U150,2025-03-07 13:59:59.991914,TikTok,144,5,Friday,13,6,Telegram,0.9
U164,2025-01-28 20:18:59.991933,Spotify,216,0,Tuesday,20,3,Facebook,10.6
U042,2025-01-05 04:40:59.991951,TikTok,269,3,Sunday,4,5,Instagram,30.6
U122,2024-12-31 20:29:59.991973,WhatsApp,129,2,Tuesday,20,7,Spotify,2.82
U160,2025-01-18 00:38:59.991992,Spotify,172,3,Saturday,0,11,Telegram,3.11
U133,2025-02-09 03:51:59.992009,YouTube,142,1,Sunday,3,5,Instagram,20.71
U009,2025-01-01 01:37:59.992021,WhatsApp,60,1,Wednesday,1,11,Telegram,3.53
U135,2025-02-08 07:11:59.992033,Instagram,271,5,Saturday,7,5,Spotify,17.12
U088,2025-02-10 12:41:59.992060,Instagram,172,1,Monday,12,8,Twitter,15.02
U063,2025-03-04 05:42:59.992086,Spotify,161,3,Tuesday,5,7,Instagram,6.0
U018,2025-01-15 19:05:59.992104,Spotify,63,2,Wednesday,19,8,Facebook,1.59
U152,2025-01-05 05:35:59.992122,YouTube,71,0,Sunday,5,6,WhatsApp,17.83
U119,2025-01-28 09:11:59.992142,TikTok,258,1,Tuesday,9,14,Spotify,17.27
U090,2025-01-10 18:28:59.992160,Twitter,298,4,Friday,18,13,TikTok,11.42
U184,2025-01-12 09:13:59.992179,TikTok,128,0,Sunday,9,6,Facebook,5.27
U192,2025-02-15 23:30:59.992190,Twitter,17,1,Saturday,23,9,Instagram,4.31
U111,2025-01-02 18:40:59.992202,Twitter,197,4,Thursday,18,6,WhatsApp,16.53
U131,2025-01-14 20:52:59.992214,Spotify,69,0,Tuesday,20,13,YouTube,3.9
U014,2025-01-31 18:32:59.992229,Spotify,284,0,Friday,18,6,Facebook,1.68
U196,2025-02-23 00:52:59.992246,Telegram,105,5,Sunday,0,10,WhatsApp,10.4
U081,2025-02-15 19:40:59.992258,Facebook,289,4,Saturday,19,11,Twitter,29.91
U017,2025-01-03 10:08:59.992269,Instagram,143,2,Friday,10,12,WhatsApp,0.52
U146,2025-02-19 19:52:59.992281,YouTube,57,2,Wednesday,19,8,TikTok,6.82
U130,2025-02-14 02:18:59.992293,Facebook,292,1,Friday,2,4,Telegram,16.3
U087,2025-01-04 15:06:59.992304,Telegram,35,2,Saturday,15,9,Facebook,14.33
U161,2025-02-23 09:20:59.992319,Twitter,158,0,Sunday,9,12,Telegram,28.35
U018,2025-01-15 12:39:59.992333,YouTube,142,2,Wednesday,12,9,Spotify,1.79
U087,2025-03-07 04:31:59.992352,Instagram,225,3,Friday,4,10,Telegram,11.64
U070,2025-02-26 00:31:59.992371,TikTok,70,3,Wednesday,0,12,TikTok,4.53
U025,2025-01-25 21:58:59.992390,YouTube,205,1,Saturday,21,9,TikTok,10.65
U122,2025-03-05 10:34:59.992409,Instagram,24,2,Wednesday,10,8,WhatsApp,3.63
U196,2025-01-31 10:33:59.992428,Instagram,85,2,Friday,10,11,Telegram,39.46
U131,2025-01-08 00:57:59.992449,WhatsApp,129,2,Wednesday,0,14,Spotify,32.69
U178,2025-02-05 04:21:59.992463,Telegram,136,0,Wednesday,4,9,Instagram,31.16
U057,2025-02-18 03:03:59.992474,Instagram,137,3,Tuesday,3,6,YouTube,8.44
U003,2025-01-28 07:28:59.992486,YouTube,71,2,Tuesday,7,6,TikTok,1.18
U037,2025-01-07 21:07:59.992497,WhatsApp,161,2,Tuesday,21,6,YouTube,3.86
U067,2025-02-19 12:31:59.992509,Instagram,113,2,Wednesday,12,7,TikTok,2.91
U034,2025-01-13 18:02:59.992520,Facebook,212,0,Monday,18,11,TikTok,8.91
U143,2025-01-08 23:52:59.992532,YouTube,231,1,Wednesday,23,15,Spotify,18.86
U097,2025-01-04 04:28:59.992550,Spotify,291,0,Saturday,4,11,YouTube,0.45
U132,2025-02-01 16:45:59.992562,Facebook,134,1,Saturday,16,6,Telegram,24.31
U075,2025-03-08 06:37:59.992574,Twitter,221,5,Saturday,6,9,Twitter,68.63
U115,2025-02-25 23:29:59.992585,Facebook,259,0,Tuesday,23,5,Twitter,16.98
U061,2025-02-21 20:52:59.992597,Twitter,88,5,Friday,20,8,Facebook,17.61
U200,2025-03-01 15:56:59.992612,Telegram,223,0,Saturday,15,12,Twitter,5.43
U013,2025-01-04 21:34:59.992625,Facebook,121,4,Saturday,21,11,Telegram,10.34
U176,2025-01-08 00:24:59.992636,Facebook,298,4,Wednesday,0,11,Telegram,8.77
U016,2025-01-23 01:13:59.992651,Instagram,25,1,Thursday,1,9,Twitter,12.45
U088,2025-01-07 19:25:59.992662,Facebook,33,5,Tuesday,19,9,Instagram,1.01
U159,2025-02-26 07:10:59.992674,Telegram,175,0,Wednesday,7,11,WhatsApp,5.65
U061,2025-02-17 15:46:59.992685,Telegram,76,4,Monday,15,9,Twitter,6.73
U023,2025-03-05 07:08:59.992696,Spotify,115,5,Wednesday,7,11,Twitter,23.07
U066,2025-02-27 04:42:59.992707,Telegram,42,5,Thursday,4,9,Spotify,4.57
U132,2025-02-20 23:47:59.992724,TikTok,289,3,Thursday,23,7,Facebook,6.78
U001,2025-03-04 13:46:59.992742,Twitter,79,4,Tuesday,13,13,Spotify,2.42
U142,2025-01-02 00:02:59.992759,WhatsApp,175,4,Thursday,0,8,Twitter,4.48
U081,2025-01-06 06:14:59.992775,WhatsApp,53,4,Monday,6,12,Facebook,21.77
U176,2025-03-09 00:23:59.992787,Twitter,105,2,Sunday,0,12,Facebook,5.65
U080,2025-02-08 15:49:59.992799,Spotify,163,5,Saturday,15,4,YouTube,4.05
U167,2025-02-04 22:41:59.992810,WhatsApp,92,3,Tuesday,22,14,Telegram,0.61
U076,2025-03-07 23:43:59.992823,YouTube,135,5,Friday,23,13,Telegram,6.36
U154,2025-03-01 21:53:59.992834,Instagram,21,0,Saturday,21,5,Spotify,20.83
U080,2025-01-17 04:43:59.992846,Twitter,261,5,Friday,4,5,Spotify,4.88
U160,2025-03-04 19:09:59.992861,Facebook,115,2,Tuesday,19,12,Spotify,9.96
U138,2025-02-13 21:09:59.992878,Instagram,61,3,Thursday,21,11,Twitter,6.73
U117,2025-02-14 10:51:59.992896,Twitter,188,5,Friday,10,8,Twitter,6.55
U051,2025-02-19 14:02:59.992914,Instagram,227,0,Wednesday,14,7,Facebook,3.78
U027,2025-02-04 22:21:59.992931,Facebook,290,4,Tuesday,22,9,WhatsApp,0.91
U097,2025-02-01 14:29:59.992949,Twitter,145,3,Saturday,14,12,Spotify,4.18
U114,2025-01-25 13:19:59.992966,WhatsApp,119,0,Saturday,13,11,TikTok,20.15
U140,2025-02-09 07:14:59.992984,TikTok,221,4,Sunday,7,13,Telegram,1.06
U187,2025-01-15 04:23:59.992999,YouTube,112,0,Wednesday,4,9,Telegram,40.61
U094,2025-02-04 08:01:59.993015,TikTok,170,3,Tuesday,8,12,Spotify,0.59
U135,2025-02-12 15:17:59.993027,TikTok,163,1,Wednesday,15,6,Instagram,1.69
U178,2025-01-29 17:26:59.993039,YouTube,284,4,Wednesday,17,10,Telegram,1.16
U100,2025-02-14 03:37:59.993050,Telegram,244,3,Friday,3,13,Telegram,5.3
U028,2025-02-20 15:53:59.993061,YouTube,106,4,Thursday,15,4,TikTok,4.05
U159,2025-01-21 08:17:59.993073,WhatsApp,46,3,Tuesday,8,12,Telegram,6.25
U131,2025-01-24 16:08:59.993084,TikTok,159,2,Friday,16,15,WhatsApp,16.34
U134,2025-01-27 20:22:59.993096,Instagram,175,3,Monday,20,11,Facebook,28.82
U200,2025-03-08 03:15:59.993107,YouTube,94,5,Saturday,3,13,Telegram,3.68
U048,2025-02-14 20:55:59.993119,YouTube,180,3,Friday,20,12,TikTok,5.15
U028,2025-01-19 08:38:59.993134,TikTok,67,0,Sunday,8,5,YouTube,7.72
U017,2025-03-04 02:13:59.993146,TikTok,17,5,Tuesday,2,13,Instagram,4.23
U048,2025-02-13 00:15:59.993161,Facebook,82,5,Thursday,0,13,YouTube,29.27
U129,2025-03-09 01:13:59.993179,Telegram,48,2,Sunday,1,6,Telegram,3.2
U175,2025-02-19 13:07:59.993198,Spotify,278,2,Wednesday,13,11,Facebook,3.28
U156,2025-01-10 17:50:59.993215,WhatsApp,274,5,Friday,17,4,Facebook,2.89
U149,2025-01-07 20:01:59.993233,Twitter,87,4,Tuesday,20,6,Facebook,8.37
U111,2025-01-27 07:47:59.993250,Twitter,32,0,Monday,7,7,Twitter,9.75
U146,2025-02-06 08:35:59.993267,TikTok,150,1,Thursday,8,9,YouTube,1.49
U105,2025-01-21 23:37:59.993283,Instagram,224,0,Tuesday,23,6,Spotify,38.28
U160,2025-01-09 14:54:59.993294,Facebook,73,3,Thursday,14,13,Facebook,10.92
U117,2025-03-04 05:09:59.993306,YouTube,107,2,Tuesday,5,9,Twitter,20.03
U166,2025-01-18 16:16:59.993317,WhatsApp,42,3,Saturday,16,6,YouTube,1.08
U106,2025-02-20 10:47:59.993329,Spotify,232,5,Thursday,10,5,Spotify,3.88
U042,2025-02-22 01:12:59.993343,Telegram,151,3,Saturday,1,6,TikTok,0.32
U181,2025-03-06 16:14:59.993362,Instagram,210,3,Thursday,16,7,YouTube,4.31
U043,2025-02-23 11:02:59.993388,TikTok,163,1,Sunday,11,12,Telegram,17.76
U096,2025-01-01 17:34:59.993407,Telegram,106,3,Wednesday,17,5,Spotify,17.48
U152,2025-01-04 09:55:59.993425,Instagram,69,2,Saturday,9,7,YouTube,5.68
U192,2025-02-17 15:28:59.993437,TikTok,140,0,Monday,15,10,Twitter,0.17
U017,2025-01-19 05:11:59.993448,Telegram,52,3,Sunday,5,14,TikTok,24.8
U197,2025-01-06 14:42:59.993467,Twitter,106,3,Monday,14,8,TikTok,4.69
U142,2025-02-01 15:18:59.993481,WhatsApp,63,3,Saturday,15,9,WhatsApp,12.93
U004,2025-02-18 09:48:59.993493,WhatsApp,113,0,Tuesday,9,9,Facebook,0.58
U015,2025-01-11 08:22:59.993504,Telegram,241,1,Saturday,8,12,WhatsApp,1.9
U191,2025-01-31 01:04:59.993516,Facebook,227,2,Friday,1,10,Spotify,0.73
U152,2025-01-22 04:14:59.993528,TikTok,115,3,Wednesday,4,8,Instagram,11.5
U181,2025-01-13 13:19:59.993543,Instagram,11,1,Monday,13,8,Instagram,9.6
U104,2025-01-31 08:43:59.993555,Spotify,291,1,Friday,8,5,WhatsApp,3.73
U046,2025-03-06 18:13:59.993567,WhatsApp,157,2,Thursday,18,8,TikTok,55.23
U076,2025-01-31 22:17:59.993578,TikTok,83,0,Friday,22,14,YouTube,26.06
U055,2025-01-11 11:45:59.993589,WhatsApp,99,0,Saturday,11,8,WhatsApp,25.15
U079,2025-02-25 19:31:59.993601,Telegram,269,4,Tuesday,19,7,Facebook,7.28
U015,2025-02-21 06:40:59.993615,TikTok,126,4,Friday,6,13,Telegram,1.37
U199,2025-01-25 04:49:59.993633,Telegram,177,0,Saturday,4,6,YouTube,5.42
U162,2025-01-19 02:05:59.993653,Spotify,265,3,Sunday,2,8,Twitter,2.52
U075,2025-02-10 15:10:59.993672,Spotify,136,3,Monday,15,10,Twitter,15.83
U117,2025-02-17 17:34:59.993689,YouTube,80,0,Monday,17,10,YouTube,3.85
U139,2025-02-23 04:28:59.993700,TikTok,285,5,Sunday,4,8,Spotify,3.63
U055,2025-01-21 18:49:59.993712,Telegram,135,0,Tuesday,18,9,WhatsApp,0.26
U149,2025-03-08 16:03:59.993723,Twitter,213,5,Saturday,16,7,Twitter,17.93
U075,2025-01-06 17:17:59.993735,Facebook,178,5,Monday,17,11,Spotify,6.04
U178,2025-01-22 01:42:59.993747,Instagram,89,3,Wednesday,1,11,YouTube,7.14
U090,2025-01-04 22:31:59.993759,Instagram,30,3,Saturday,22,14,Twitter,6.78
U110,2025-03-01 12:36:59.993771,Telegram,115,1,Saturday,12,9,WhatsApp,4.59
U169,2025-01-21 11:48:59.993782,YouTube,93,3,Tuesday,11,6,TikTok,27.25
U109,2025-02-03 07:24:59.993794,Telegram,173,3,Monday,7,6,Facebook,4.0
U043,2025-01-17 20:24:59.993806,Twitter,167,0,Friday,20,13,TikTok,10.94
U103,2025-02-19 18:54:59.993817,TikTok,235,3,Wednesday,18,7,WhatsApp,4.05
U081,2025-02-14 16:02:59.993828,Spotify,51,3,Friday,16,13,WhatsApp,6.6
U005,2025-02-11 06:07:59.993839,Twitter,155,5,Tuesday,6,9,Instagram,5.05
U060,2025-01-12 19:37:59.993851,WhatsApp,216,5,Sunday,19,10,Facebook,5.5
U085,2025-02-01 01:36:59.993863,TikTok,90,3,Saturday,1,7,Facebook,7.01
U012,2025-01-08 21:55:59.993874,YouTube,170,3,Wednesday,21,7,WhatsApp,22.37
U025,2025-03-04 07:11:59.993890,Instagram,207,0,Tuesday,7,10,YouTube,7.38
U189,2025-03-10 08:10:59.993902,Spotify,175,3,Monday,8,7,Instagram,17.14
U176,2025-01-15 17:19:59.993913,Instagram,151,0,Wednesday,17,13,Twitter,4.28
U096,2025-01-05 00:32:59.993925,Facebook,199,1,Sunday,0,6,Telegram,20.78
U110,2025-01-06 08:07:59.993936,Facebook,196,1,Monday,8,10,Telegram,4.24
U089,2025-02-20 14:49:59.993947,Instagram,164,2,Thursday,14,6,WhatsApp,11.33
U152,2025-02-20 08:38:59.993958,TikTok,253,0,Thursday,8,9,TikTok,3.25
U131,2025-02-21 23:21:59.993970,Twitter,241,0,Friday,23,16,TikTok,19.6
U038,2025-02-24 18:43:59.993981,YouTube,233,1,Monday,18,11,Spotify,21.69
U117,2025-01-04 08:15:59.993993,Spotify,10,2,Saturday,8,11,YouTube,33.73
U178,2025-01-24 06:11:59.994009,YouTube,46,0,Friday,6,12,Instagram,7.8
U065,2025-02-06 00:38:59.994021,Twitter,21,2,Thursday,0,9,TikTok,20.99
U034,2025-01-03 07:26:59.994032,Spotify,112,0,Friday,7,12,Facebook,0.03
U172,2025-01-10 08:42:59.994047,YouTube,223,5,Friday,8,13,WhatsApp,24.09
U043,2025-02-02 11:22:59.994058,Instagram,127,3,Sunday,11,14,Twitter,1.91
U189,2025-01-04 07:06:59.994069,WhatsApp,45,4,Saturday,7,8,Spotify,33.5
U006,2025-01-05 20:30:59.994081,Instagram,249,3,Sunday,20,7,WhatsApp,8.68
U025,2025-01-18 00:26:59.994092,WhatsApp,258,1,Saturday,0,11,Instagram,3.93
U191,2025-01-11 14:15:59.994103,Spotify,23,1,Saturday,14,11,Facebook,21.07
U134,2025-03-05 12:31:59.994115,Telegram,191,1,Wednesday,12,12,Instagram,16.84
U167,2025-02-12 20:15:59.994126,Spotify,202,4,Wednesday,20,15,WhatsApp,2.76
U109,2025-03-08 22:55:59.994138,Telegram,22,4,Saturday,22,7,Telegram,0.79
U163,2025-02-22 22:28:59.994149,Instagram,240,0,Saturday,22,17,Instagram,4.33
U069,2025-03-07 04:26:59.994161,WhatsApp,116,4,Friday,4,5,Spotify,1.25
U180,2025-01-14 21:15:59.994172,TikTok,198,5,Tuesday,21,9,Spotify,0.81
U090,2025-02-28 15:45:59.994183,WhatsApp,157,5,Friday,15,15,Instagram,4.62
U064,2025-02-23 11:34:59.994195,TikTok,222,1,Sunday,11,10,WhatsApp,17.18
U190,2025-02-05 17:58:59.994206,WhatsApp,154,4,Wednesday,17,13,Telegram,8.32
U166,2025-01-05 18:30:59.994217,YouTube,171,3,Sunday,18,7,WhatsApp,0.23
U060,2025-02-08 09:10:59.994229,Facebook,38,3,Saturday,9,11,WhatsApp,0.43
U147,2025-01-10 15:07:59.994240,Twitter,144,2,Friday,15,5,Spotify,22.89
U031,2025-03-07 14:25:59.994264,WhatsApp,151,4,Friday,14,9,Twitter,0.84
U158,2025-02-22 12:00:59.994276,TikTok,61,3,Saturday,12,7,YouTube,0.97
U159,2024-12-31 20:30:59.994287,Twitter,15,5,Tuesday,20,13,WhatsApp,7.14
U171,2025-01-02 13:36:59.994299,Spotify,280,4,Thursday,13,15,Telegram,5.16
U009,2025-02-01 05:23:59.994310,Telegram,222,5,Saturday,5,12,WhatsApp,4.62
U085,2025-01-15 22:14:59.994321,WhatsApp,55,5,Wednesday,22,8,TikTok,32.94
U001,2025-01-11 17:35:59.994333,YouTube,85,5,Saturday,17,14,Twitter,7.8
U175,2025-01-16 20:01:59.994344,Facebook,141,2,Thursday,20,12,Spotify,17.02
U185,2025-03-08 05:47:59.994356,TikTok,292,2,Saturday,5,7,Telegram,1.75
U181,2025-02-10 06:15:59.994367,Spotify,278,3,Monday,6,9,Instagram,5.81
U045,2025-01-10 10:36:59.994378,YouTube,142,2,Friday,10,9,Spotify,5.1
U052,2025-02-10 06:31:59.994390,Telegram,153,4,Monday,6,10,Telegram,20.15
U075,2025-01-20 23:18:59.994401,Facebook,32,0,Monday,23,12,Facebook,2.28
U079,2025-03-09 10:15:59.994412,Facebook,14,2,Sunday,10,8,Telegram,4.36
U175,2025-01-20 01:56:59.994424,Facebook,137,0,Monday,1,13,Facebook,9.75
U156,2025-01-19 16:06:59.994444,WhatsApp,14,0,Sunday,16,5,WhatsApp,4.3
U185,2025-02-20 06:39:59.994464,TikTok,257,3,Thursday,6,8,TikTok,15.93
U038,2025-01-06 18:15:59.994478,Spotify,287,1,Monday,18,12,YouTube,11.76
U096,2025-02-13 22:05:59.994489,YouTube,116,1,Thursday,22,7,Facebook,21.25
U087,2025-03-06 16:56:59.994501,Instagram,195,3,Thursday,16,11,Instagram,17.66
U101,2025-03-10 03:27:59.994512,Facebook,192,4,Monday,3,8,Spotify,4.09
U188,2025-02-19 02:09:59.994524,Facebook,35,1,Wednesday,2,12,Telegram,2.44
U160,2025-03-07 02:08:59.994535,YouTube,129,3,Friday,2,14,Facebook,2.0
U188,2025-03-02 18:09:59.994547,Telegram,136,3,Sunday,18,13,Facebook,8.02
U027,2025-02-12 13:01:59.994558,Telegram,264,1,Wednesday,13,10,Facebook,10.44
U010,2025-02-10 14:52:59.994570,YouTube,237,4,Monday,14,5,Telegram,0.89
U065,2025-01-12 20:09:59.994581,TikTok,230,5,Sunday,20,10,Twitter,2.94
U048,2025-02-24 22:10:59.994593,TikTok,204,0,Monday,22,14,Facebook,36.04
U140,2025-01-25 15:41:59.994609,Twitter,88,5,Saturday,15,14,TikTok,3.29
U083,2025-01-31 17:48:59.994621,Telegram,299,0,Friday,17,7,Telegram,3.22
U200,2025-02-04 14:56:59.994632,TikTok,229,0,Tuesday,14,14,YouTube,1.24
U027,2025-01-05 16:05:59.994643,TikTok,269,4,Sunday,16,11,Telegram,15.46
U114,2025-02-28 09:22:59.994654,YouTube,196,0,Friday,9,12,WhatsApp,26.9
U159,2025-01-20 22:01:59.994672,Spotify,256,4,Monday,22,14,Twitter,1.13
U175,2025-03-07 19:14:59.994683,TikTok,82,0,Friday,19,14,Facebook,0.18
U037,2025-01-11 13:07:59.994695,TikTok,22,1,Saturday,13,7,WhatsApp,30.55
U161,2025-02-23 02:35:59.994706,WhatsApp,252,1,Sunday,2,13,Twitter,10.27
U003,2025-02-06 12:52:59.994717,WhatsApp,118,1,Thursday,12,7,YouTube,1.05
U068,2025-02-26 06:16:59.994729,Twitter,174,5,Wednesday,6,9,Telegram,12.42
U099,2025-01-17 03:48:59.994740,Instagram,175,4,Friday,3,11,TikTok,3.8
U143,2025-02-21 17:14:59.994751,Instagram,73,5,Friday,17,16,YouTube,2.05
U180,2025-02-23 00:15:59.994763,YouTube,139,0,Sunday,0,10,TikTok,4.81
U195,2025-01-29 22:44:59.994775,YouTube,146,1,Wednesday,22,7,Twitter,73.64
U064,2025-01-10 20:37:59.994790,Instagram,58,0,Friday,20,11,TikTok,0.82
U024,2025-02-02 04:23:59.994802,Telegram,64,3,Sunday,4,10,Facebook,36.4
U054,2025-02-04 03:53:59.994813,Telegram,115,2,Tuesday,3,8,Facebook,1.2
U107,2025-02-28 08:49:59.994824,Facebook,210,5,Friday,8,7,Facebook,14.21
U042,2025-02-23 11:12:59.994836,Twitter,292,3,Sunday,11,7,Telegram,15.71
U181,2025-02-21 03:54:59.994848,WhatsApp,211,0,Friday,3,10,Spotify,0.87
U164,2025-02-18 19:29:59.994859,TikTok,69,1,Tuesday,19,4,Spotify,5.31
U054,2025-02-20 04:22:59.994871,Instagram,178,4,Thursday,4,9,Telegram,21.11
U094,2025-03-02 03:52:59.994882,YouTube,106,4,Sunday,3,13,TikTok,1.62
U076,2025-01-21 05:56:59.994893,Instagram,166,0,Tuesday,5,15,TikTok,16.21
U149,2025-01-24 20:47:59.994905,Instagram,84,1,Friday,20,8,Twitter,25.06
U178,2025-02-07 10:08:59.994916,TikTok,246,1,Friday,10,13,YouTube,21.11
U112,2025-02-08 23:00:59.994927,Spotify,10,4,Saturday,23,9,TikTok,2.36
U002,2025-02-02 03:29:59.994944,YouTube,218,5,Sunday,3,10,WhatsApp,6.45
U084,2025-02-04 01:54:59.994955,Facebook,246,2,Tuesday,1,8,Spotify,32.56
U041,2025-01-01 17:08:59.994967,Telegram,257,1,Wednesday,17,7,Twitter,8.69
U080,2025-03-08 01:11:59.994979,Twitter,126,3,Saturday,1,6,Twitter,20.1
U151,2025-02-04 22:24:59.994991,Telegram,91,2,Tuesday,22,9,WhatsApp,6.68
U067,2025-01-17 05:48:59.995003,TikTok,236,1,Friday,5,8,Instagram,8.24
U197,2025-01-11 16:58:59.995015,TikTok,245,1,Saturday,16,9,Twitter,12.01
U167,2025-03-09 00:04:59.995027,Facebook,277,0,Sunday,0,16,Spotify,18.48
U182,2025-01-27 09:33:59.995042,Telegram,179,1,Monday,9,10,Twitter,12.61
U031,2025-02-25 19:16:59.995054,WhatsApp,274,5,Tuesday,19,10,WhatsApp,25.45
U172,2025-02-25 09:52:59.995066,Spotify,68,5,Tuesday,9,14,YouTube,17.64
U005,2025-02-06 05:30:59.995077,Instagram,159,1,Thursday,5,10,Twitter,25.58
U074,2025-02-25 20:28:59.995088,Telegram,272,1,Tuesday,20,10,Facebook,8.43
U154,2025-03-09 03:42:59.995099,WhatsApp,235,3,Sunday,3,6,Instagram,19.19
U110,2025-02-28 04:12:59.995111,YouTube,217,4,Friday,4,11,Facebook,10.35
U094,2025-02-13 11:17:59.995122,Instagram,32,5,Thursday,11,14,YouTube,0.46
U046,2025-03-07 03:58:59.995133,WhatsApp,192,4,Friday,3,9,WhatsApp,1.49
U151,2025-03-06 21:42:59.995145,Spotify,249,0,Thursday,21,10,Telegram,16.0
U110,2025-02-02 16:57:59.995156,WhatsApp,149,1,Sunday,16,12,YouTube,14.67
U111,2025-01-15 11:11:59.995167,Telegram,60,0,Wednesday,11,8,Twitter,2.58
U197,2025-02-13 13:06:59.995179,Twitter,122,2,Thursday,13,10,TikTok,4.4
U148,2025-03-02 20:32:59.995190,Facebook,86,4,Sunday,20,5,TikTok,0.23
U179,2025-02-01 08:17:59.995218,YouTube,49,2,Saturday,8,10,Telegram,2.77
U093,2025-03-05 08:49:59.995230,WhatsApp,293,2,Wednesday,8,5,Spotify,18.72
U021,2025-03-03 11:36:59.995242,Telegram,137,3,Monday,11,7,YouTube,16.19
U001,2025-02-23 13:34:59.995253,Instagram,118,1,Sunday,13,15,YouTube,1.19
U094,2025-03-01 14:56:59.995265,TikTok,143,0,Saturday,14,15,Instagram,0.85
U069,2025-01-26 16:13:59.995276,Instagram,150,3,Sunday,16,6,WhatsApp,6.09
U080,2025-01-17 01:40:59.995288,TikTok,289,5,Friday,1,7,Twitter,11.75
U077,2025-02-26 04:08:59.995303,Facebook,221,2,Wednesday,4,14,YouTube,11.26
U060,2025-01-30 01:55:59.995315,WhatsApp,238,1,Thursday,1,12,Facebook,21.37
U051,2025-03-01 13:12:59.995326,Instagram,103,4,Saturday,13,8,Instagram,20.86
U124,2025-02-04 09:00:59.995337,Twitter,167,3,Tuesday,9,9,Instagram,2.34
U051,2025-02-07 16:21:59.995349,Twitter,283,2,Friday,16,9,Instagram,19.82
U193,2025-01-14 14:44:59.995360,Telegram,121,4,Tuesday,14,7,TikTok,2.0
U142,2025-03-10 10:02:59.995372,WhatsApp,82,5,Monday,10,10,WhatsApp,0.83
U013,2025-02-13 05:30:59.995383,Twitter,17,2,Thursday,5,12,Facebook,34.36
U038,2025-01-04 01:09:59.995394,Telegram,219,3,Saturday,1,13,Spotify,1.9
U009,2025-01-01 10:47:59.995405,WhatsApp,102,5,Wednesday,10,13,Telegram,6.65
